Entity,Code,Year,Productivity (PWT 9.1 (2019))
Russia,RUS,2010,23.415195
Russia,RUS,2011,26.708319
Russia,RUS,2012,27.809864
Russia,RUS,2013,28.132402
Russia,RUS,2014,27.458197
Russia,RUS,2015,24.142157
Russia,RUS,2016,23.370552
Russia,RUS,2017,23.9105
Saint Lucia,LCA,1985,9.2644997
Saint Lucia,LCA,1986,10.129997
Saint Lucia,LCA,1987,10.80791
Saint Lucia,LCA,1988,11.185478
Saint Lucia,LCA,1989,11.107075
Saint Lucia,LCA,1990,11.665741
Saint Lucia,LCA,1991,10.792454
Saint Lucia,LCA,1992,10.772609
Saint Lucia,LCA,1993,10.111172
Saint Lucia,LCA,1994,9.337842
Saint Lucia,LCA,1995,9.5028181
Saint Lucia,LCA,1996,11.317702
Saint Lucia,LCA,1997,10.636411
Saint Lucia,LCA,1998,10.946546
Saint Lucia,LCA,1999,9.9649601
Saint Lucia,LCA,2000,9.8221712
Saint Lucia,LCA,2001,8.3354645
Singapore,SGP,1960,3.8847952
Singapore,SGP,1961,4.3113971
Singapore,SGP,1962,4.8509665
Singapore,SGP,1963,5.509089
Singapore,SGP,1964,5.4243259
Singapore,SGP,1965,5.7710814
Singapore,SGP,1966,6.359201
Singapore,SGP,1967,7.1890821
Singapore,SGP,1968,7.8397012
Singapore,SGP,1969,8.9876871
Singapore,SGP,1970,10.3009
Singapore,SGP,1971,10.832585
Singapore,SGP,1972,11.165365
Singapore,SGP,1973,11.526704
Singapore,SGP,1974,13.605501
Singapore,SGP,1975,13.955132
Singapore,SGP,1976,14.472525
Singapore,SGP,1977,15.076062
Singapore,SGP,1978,15.821642
Singapore,SGP,1979,17.267876
Singapore,SGP,1980,18.489614
Singapore,SGP,1981,18.133194
Singapore,SGP,1982,18.223667
Singapore,SGP,1983,19.045835
Singapore,SGP,1984,20.345108
Singapore,SGP,1985,18.806591
Singapore,SGP,1986,19.742884
Singapore,SGP,1987,20.979759
Singapore,SGP,1988,21.08629
Singapore,SGP,1989,20.298929
Singapore,SGP,1990,22.918968
Singapore,SGP,1991,20.894871
Singapore,SGP,1992,20.076614
Singapore,SGP,1993,18.904055
Singapore,SGP,1994,17.051355
Singapore,SGP,1995,16.941927
Singapore,SGP,1996,19.144566
Singapore,SGP,1997,19.2108
Singapore,SGP,1998,20.897701
Singapore,SGP,1999,21.863121
Singapore,SGP,2000,28.143967
Singapore,SGP,2001,26.007433
Singapore,SGP,2002,28.813831
Singapore,SGP,2003,26.997822
Singapore,SGP,2004,31.790226
Singapore,SGP,2005,42.10561
Singapore,SGP,2006,43.825172
Singapore,SGP,2007,44.301811
Singapore,SGP,2008,36.521801
Singapore,SGP,2009,34.447548
Singapore,SGP,2010,41.63641
Singapore,SGP,2011,43.99947
Singapore,SGP,2012,42.793999
Singapore,SGP,2013,41.677673
Singapore,SGP,2014,45.365833
Singapore,SGP,2015,45.118176
Singapore,SGP,2016,45.456043
Singapore,SGP,2017,48.246395
Slovakia,SVK,1990,19.252087
Slovakia,SVK,1991,16.471275
Slovakia,SVK,1992,16.339151
Slovakia,SVK,1993,16.506237
Slovakia,SVK,1994,17.441214
Slovakia,SVK,1995,17.983747
Slovakia,SVK,1996,19.161283
Slovakia,SVK,1997,19.897287
Slovakia,SVK,1998,19.604002
Slovakia,SVK,1999,19.285925
Slovakia,SVK,2000,20.509253
Slovakia,SVK,2001,21.69187
Slovakia,SVK,2002,22.615025
Slovakia,SVK,2003,23.276735
Slovakia,SVK,2004,22.914267
Slovakia,SVK,2005,25.415373
Slovakia,SVK,2006,26.389233
Slovakia,SVK,2007,27.677992
Slovakia,SVK,2008,29.592136
Slovakia,SVK,2009,28.853695
Slovakia,SVK,2010,31.523878
Slovakia,SVK,2011,31.539068
Slovakia,SVK,2012,31.661573
Slovakia,SVK,2013,31.856274
Slovakia,SVK,2014,32.51693
Slovakia,SVK,2015,31.958994
Slovakia,SVK,2016,32.289009
Slovakia,SVK,2017,32.731033
Slovenia,SVN,1995,22.42812
Slovenia,SVN,1996,24.174484
Slovenia,SVN,1997,25.228989
Slovenia,SVN,1998,24.810051
Slovenia,SVN,1999,25.21435
Slovenia,SVN,2000,26.303816
Slovenia,SVN,2001,26.570093
Slovenia,SVN,2002,26.393761
Slovenia,SVN,2003,27.023327
Slovenia,SVN,2004,27.756048
Slovenia,SVN,2005,31.134966
Slovenia,SVN,2006,31.19363
Slovenia,SVN,2007,31.404945
Slovenia,SVN,2008,33.493172
Slovenia,SVN,2009,31.338003
Slovenia,SVN,2010,32.622787
Slovenia,SVN,2011,34.491257
Slovenia,SVN,2012,35.057224
Slovenia,SVN,2013,34.592617
Slovenia,SVN,2014,34.702248
Slovenia,SVN,2015,33.564655
Slovenia,SVN,2016,33.966694
Slovenia,SVN,2017,35.628292
South Africa,ZAF,2001,13.179679
South Africa,ZAF,2002,13.181885
South Africa,ZAF,2003,14.137589
South Africa,ZAF,2004,14.641752
South Africa,ZAF,2005,14.736291
South Africa,ZAF,2006,15.47813
South Africa,ZAF,2007,16.541586
South Africa,ZAF,2008,16.648008
South Africa,ZAF,2009,16.7883
South Africa,ZAF,2010,17.801285
South Africa,ZAF,2011,17.750896
South Africa,ZAF,2012,17.676292
South Africa,ZAF,2013,17.453863
South Africa,ZAF,2014,17.473833
South Africa,ZAF,2015,17.025166
South Africa,ZAF,2016,16.885654
South Africa,ZAF,2017,16.673927
South Korea,KOR,1953,1.4363902
South Korea,KOR,1954,1.4568065
South Korea,KOR,1955,1.5338231
South Korea,KOR,1956,1.5386804
South Korea,KOR,1957,1.6481717
South Korea,KOR,1958,1.6715766
South Korea,KOR,1959,1.6668432
South Korea,KOR,1960,1.6497203
South Korea,KOR,1961,1.6962011
South Korea,KOR,1962,1.6371397
South Korea,KOR,1963,1.7543225
South Korea,KOR,1964,1.9356046
South Korea,KOR,1965,1.8526944
South Korea,KOR,1966,2.0704362
South Korea,KOR,1967,2.0831008
South Korea,KOR,1968,2.1787748
South Korea,KOR,1969,2.3651412
South Korea,KOR,1970,2.58056
South Korea,KOR,1971,2.8555498
South Korea,KOR,1972,3.0270588
South Korea,KOR,1973,3.454932
South Korea,KOR,1974,3.8796463
South Korea,KOR,1975,4.3020616
South Korea,KOR,1976,4.3177357
South Korea,KOR,1977,4.6057353
South Korea,KOR,1978,4.7870607
South Korea,KOR,1979,4.9850717
South Korea,KOR,1980,4.7000074
South Korea,KOR,1981,4.8638787
South Korea,KOR,1982,5.07443
South Korea,KOR,1983,5.6036544
South Korea,KOR,1984,6.1876044
South Korea,KOR,1985,6.2713065
South Korea,KOR,1986,7.1064186
South Korea,KOR,1987,7.9001956
South Korea,KOR,1988,8.8715954
South Korea,KOR,1989,9.7509546
South Korea,KOR,1990,10.915829
South Korea,KOR,1991,12.048909
South Korea,KOR,1992,12.871272
South Korea,KOR,1993,13.903078
South Korea,KOR,1994,15.267266
South Korea,KOR,1995,16.73321
South Korea,KOR,1996,18.27681
South Korea,KOR,1997,17.988014
South Korea,KOR,1998,17.321232
South Korea,KOR,1999,18.826815
South Korea,KOR,2000,19.343603
South Korea,KOR,2001,19.596798
South Korea,KOR,2002,20.867996
South Korea,KOR,2003,21.972574
South Korea,KOR,2004,23.156965
South Korea,KOR,2005,24.856293
South Korea,KOR,2006,25.477766
South Korea,KOR,2007,27.152468
South Korea,KOR,2008,28.247784
South Korea,KOR,2009,28.269518
South Korea,KOR,2010,30.454895
South Korea,KOR,2011,30.957315
South Korea,KOR,2012,30.769899
South Korea,KOR,2013,30.885378
South Korea,KOR,2014,31.758259
South Korea,KOR,2015,32.598591
South Korea,KOR,2016,33.443001
South Korea,KOR,2017,34.063381
Spain,ESP,1950,3.749707
Spain,ESP,1951,4.4117179
Spain,ESP,1952,4.6138787
Spain,ESP,1953,4.429256
Spain,ESP,1954,4.9381738
Spain,ESP,1955,5.1842022
Spain,ESP,1956,5.522573
Spain,ESP,1957,5.7167268
Spain,ESP,1958,5.8902006
Spain,ESP,1959,5.8418031
Spain,ESP,1960,6.6185293
Spain,ESP,1961,7.3429971
Spain,ESP,1962,8.0788279
Spain,ESP,1963,8.8626842
Spain,ESP,1964,9.4829721
Spain,ESP,1965,9.9875231
Spain,ESP,1966,10.638777
Spain,ESP,1967,11.040279
Spain,ESP,1968,11.947026
Spain,ESP,1969,13.000243
Spain,ESP,1970,13.334291
Spain,ESP,1971,13.833059
Spain,ESP,1972,14.814837
Spain,ESP,1973,15.610851
Spain,ESP,1974,16.214169
Spain,ESP,1975,16.492647
Spain,ESP,1976,17.367472
Spain,ESP,1977,18.339729
Spain,ESP,1978,19.68532
Spain,ESP,1979,20.825672
Spain,ESP,1980,22.224407
Spain,ESP,1981,22.008652
Spain,ESP,1982,21.721027
Spain,ESP,1983,21.708662
Spain,ESP,1984,22.380222
Spain,ESP,1985,22.447086
Spain,ESP,1986,23.499882
Spain,ESP,1987,24.209206
Spain,ESP,1988,25.186834
Spain,ESP,1989,26.142153
Spain,ESP,1990,26.575228
Spain,ESP,1991,27.340019
Spain,ESP,1992,28.588129
Spain,ESP,1993,30.008434
Spain,ESP,1994,31.51989
Spain,ESP,1995,32.588024
Spain,ESP,1996,33.300293
Spain,ESP,1997,34.612404
Spain,ESP,1998,35.199654
Spain,ESP,1999,35.012821
Spain,ESP,2000,35.446335
Spain,ESP,2001,34.957146
Spain,ESP,2002,35.251709
Spain,ESP,2003,34.931374
Spain,ESP,2004,35.23988
Spain,ESP,2005,37.863857
Spain,ESP,2006,39.985825
Spain,ESP,2007,41.802025
Spain,ESP,2008,42.418053
Spain,ESP,2009,43.673996
Spain,ESP,2010,44.376198
Spain,ESP,2011,44.979164
Spain,ESP,2012,47.039505
Spain,ESP,2013,47.722145
Spain,ESP,2014,47.99633
Spain,ESP,2015,49.117661
Spain,ESP,2016,49.611275
Spain,ESP,2017,51.166035
Sri Lanka,LKA,1970,5.411685
Sri Lanka,LKA,1971,5.2556572
Sri Lanka,LKA,1972,5.3193951
Sri Lanka,LKA,1973,5.525281
Sri Lanka,LKA,1974,5.7335777
Sri Lanka,LKA,1975,5.4957595
Sri Lanka,LKA,1976,5.0424342
Sri Lanka,LKA,1977,4.6864061
Sri Lanka,LKA,1978,4.6677384
Sri Lanka,LKA,1979,4.2308011
Sri Lanka,LKA,1980,4.2048087
Sri Lanka,LKA,1981,4.5128546
Sri Lanka,LKA,1982,4.4556065
Sri Lanka,LKA,1983,4.4755354
Sri Lanka,LKA,1984,4.5949297
Sri Lanka,LKA,1985,5.0771379
Sri Lanka,LKA,1986,5.1383133
Sri Lanka,LKA,1987,5.2650232
Sri Lanka,LKA,1988,5.2627931
Sri Lanka,LKA,1989,5.3459659
Sri Lanka,LKA,1990,5.4257584
Sri Lanka,LKA,1991,5.4302697
Sri Lanka,LKA,1992,5.9061031
Sri Lanka,LKA,1993,6.0773473
Sri Lanka,LKA,1994,6.6652918
Sri Lanka,LKA,1995,6.8019209
Sri Lanka,LKA,1996,6.9810576
Sri Lanka,LKA,1997,7.4146829
Sri Lanka,LKA,1998,7.4071798
Sri Lanka,LKA,1999,7.3617606
Sri Lanka,LKA,2000,7.0103154
Sri Lanka,LKA,2001,7.2382412
Sri Lanka,LKA,2002,8.1122351
Sri Lanka,LKA,2003,9.0915899
Sri Lanka,LKA,2004,8.7101727
Sri Lanka,LKA,2005,8.7077026
Sri Lanka,LKA,2006,9.5143747
Sri Lanka,LKA,2007,10.397678
Sri Lanka,LKA,2008,10.579543
Sri Lanka,LKA,2009,11.958087
Sri Lanka,LKA,2010,12.680842
Sri Lanka,LKA,2011,13.664108
Sri Lanka,LKA,2012,14.551908
Sri Lanka,LKA,2013,16.188269
Sri Lanka,LKA,2014,16.819962
Sri Lanka,LKA,2015,17.75201
Sri Lanka,LKA,2016,18.275047
Sri Lanka,LKA,2017,18.845987
Sweden,SWE,1950,9.3135777
Sweden,SWE,1951,9.6460629
Sweden,SWE,1952,9.7475166
Sweden,SWE,1953,10.214843
Sweden,SWE,1954,10.708964
Sweden,SWE,1955,11.086463
Sweden,SWE,1956,11.608849
Sweden,SWE,1957,11.65848
Sweden,SWE,1958,11.961654
Sweden,SWE,1959,12.631723
Sweden,SWE,1960,12.850406
Sweden,SWE,1961,13.556516
Sweden,SWE,1962,14.109771
Sweden,SWE,1963,14.820919
Sweden,SWE,1964,15.953491
Sweden,SWE,1965,16.455084
Sweden,SWE,1966,16.837975
Sweden,SWE,1967,17.978148
Sweden,SWE,1968,18.858437
Sweden,SWE,1969,19.649834
Sweden,SWE,1970,20.595882
Sweden,SWE,1971,21.295525
Sweden,SWE,1972,22.271084
Sweden,SWE,1973,23.359753
Sweden,SWE,1974,23.707594
Sweden,SWE,1975,24.060511
Sweden,SWE,1976,23.948282
Sweden,SWE,1977,23.800276
Sweden,SWE,1978,24.876678
Sweden,SWE,1979,25.43255
Sweden,SWE,1980,25.287685
Sweden,SWE,1981,25.765833
Sweden,SWE,1982,25.850328
Sweden,SWE,1983,26.342127
Sweden,SWE,1984,27.390287
Sweden,SWE,1985,27.702642
Sweden,SWE,1986,29.532806
Sweden,SWE,1987,30.435497
Sweden,SWE,1988,30.848614
Sweden,SWE,1989,31.27763
Sweden,SWE,1990,31.584309
Sweden,SWE,1991,32.18689
Sweden,SWE,1992,33.023083
Sweden,SWE,1993,32.930569
Sweden,SWE,1994,34.592773
Sweden,SWE,1995,36.374081
Sweden,SWE,1996,37.536869
Sweden,SWE,1997,39.19149
Sweden,SWE,1998,40.153904
Sweden,SWE,1999,41.442719
Sweden,SWE,2000,43.837803
Sweden,SWE,2001,42.454762
Sweden,SWE,2002,43.205326
Sweden,SWE,2003,45.140656
Sweden,SWE,2004,46.927265
Sweden,SWE,2005,48.702824
Sweden,SWE,2006,50.185143
Sweden,SWE,2007,51.946018
Sweden,SWE,2008,52.568012
Sweden,SWE,2009,50.203243
Sweden,SWE,2010,51.550301
Sweden,SWE,2011,53.324692
Sweden,SWE,2012,53.895897
Sweden,SWE,2013,52.964497
Sweden,SWE,2014,52.183731
Sweden,SWE,2015,53.316845
Sweden,SWE,2016,52.277542
Sweden,SWE,2017,54.095798
Switzerland,CHE,1950,13.755384
Switzerland,CHE,1951,14.466039
Switzerland,CHE,1952,14.265388
Switzerland,CHE,1953,14.782806
Switzerland,CHE,1954,15.663818
Switzerland,CHE,1955,16.55069
Switzerland,CHE,1956,17.304527
Switzerland,CHE,1957,17.616962
Switzerland,CHE,1958,17.198545
Switzerland,CHE,1959,18.570232
Switzerland,CHE,1960,19.644293
Switzerland,CHE,1961,20.30913
Switzerland,CHE,1962,20.479395
Switzerland,CHE,1963,21.072065
Switzerland,CHE,1964,21.928774
Switzerland,CHE,1965,22.600174
Switzerland,CHE,1966,23.20771
Switzerland,CHE,1967,23.821196
Switzerland,CHE,1968,24.526016
Switzerland,CHE,1969,25.463591
Switzerland,CHE,1970,26.666979
Switzerland,CHE,1971,27.507683
Switzerland,CHE,1972,28.398193
Switzerland,CHE,1973,29.34095
Switzerland,CHE,1974,30.168015
Switzerland,CHE,1975,28.686878
Switzerland,CHE,1976,28.966627
Switzerland,CHE,1977,29.862709
Switzerland,CHE,1978,30.440948
Switzerland,CHE,1979,31.493221
Switzerland,CHE,1980,32.674221
Switzerland,CHE,1981,32.497658
Switzerland,CHE,1982,32.428082
Switzerland,CHE,1983,32.958683
Switzerland,CHE,1984,33.393913
Switzerland,CHE,1985,33.644577
Switzerland,CHE,1986,34.96983
Switzerland,CHE,1987,34.884418
Switzerland,CHE,1988,34.744297
Switzerland,CHE,1989,35.727234
Switzerland,CHE,1990,36.801765
Switzerland,CHE,1991,35.861683
Switzerland,CHE,1992,36.340626
Switzerland,CHE,1993,37.194111
Switzerland,CHE,1994,37.88168
Switzerland,CHE,1995,38.973148
Switzerland,CHE,1996,40.029587
Switzerland,CHE,1997,41.998623
Switzerland,CHE,1998,42.469669
Switzerland,CHE,1999,43.138912
Switzerland,CHE,2000,43.548088
Switzerland,CHE,2001,43.743847
Switzerland,CHE,2002,44.39362
Switzerland,CHE,2003,45.040958
Switzerland,CHE,2004,45.773201
Switzerland,CHE,2005,49.400242
Switzerland,CHE,2006,51.734818
Switzerland,CHE,2007,56.079521
Switzerland,CHE,2008,59.399303
Switzerland,CHE,2009,58.402611
Switzerland,CHE,2010,60.988441
Switzerland,CHE,2011,65.260918
Switzerland,CHE,2012,66.947632
Switzerland,CHE,2013,68.069656
Switzerland,CHE,2014,69.212776
Switzerland,CHE,2015,68.097389
Switzerland,CHE,2016,67.68856
Switzerland,CHE,2017,69.256592
Taiwan,TWN,1951,1.6729151
Taiwan,TWN,1952,1.8295351
Taiwan,TWN,1953,1.9940722
Taiwan,TWN,1954,2.1461239
Taiwan,TWN,1955,2.285095
Taiwan,TWN,1956,2.3857563
Taiwan,TWN,1957,2.5258973
Taiwan,TWN,1958,2.6685727
Taiwan,TWN,1959,2.8837121
Taiwan,TWN,1960,3.0625846
Taiwan,TWN,1961,3.1425402
Taiwan,TWN,1962,3.2812347
Taiwan,TWN,1963,3.5005012
Taiwan,TWN,1964,3.8612237
Taiwan,TWN,1965,4.2794647
Taiwan,TWN,1966,4.5434718
Taiwan,TWN,1967,4.8073411
Taiwan,TWN,1968,5.1096606
Taiwan,TWN,1969,5.2821059
Taiwan,TWN,1970,5.5786657
Taiwan,TWN,1971,6.1158366
Taiwan,TWN,1972,6.7371287
Taiwan,TWN,1973,7.10853
Taiwan,TWN,1974,7.1130843
Taiwan,TWN,1975,7.390986
Taiwan,TWN,1976,8.344099
Taiwan,TWN,1977,8.8323841
Taiwan,TWN,1978,9.709836
Taiwan,TWN,1979,9.9926167
Taiwan,TWN,1980,10.822056
Taiwan,TWN,1981,11.313329
Taiwan,TWN,1982,11.772607
Taiwan,TWN,1983,12.442025
Taiwan,TWN,1984,13.289293
Taiwan,TWN,1985,13.101109
Taiwan,TWN,1986,14.67983
Taiwan,TWN,1987,16.174582
Taiwan,TWN,1988,17.278013
Taiwan,TWN,1989,18.644661
Taiwan,TWN,1990,20.666098
Taiwan,TWN,1991,21.801857
Taiwan,TWN,1992,22.851614
Taiwan,TWN,1993,23.466629
Taiwan,TWN,1994,24.661728
Taiwan,TWN,1995,25.460447
Taiwan,TWN,1996,27.437317
Taiwan,TWN,1997,29.610477
Taiwan,TWN,1998,29.889528
Taiwan,TWN,1999,30.939945
Taiwan,TWN,2000,32.614681
Taiwan,TWN,2001,32.703625
Taiwan,TWN,2002,33.845913
Taiwan,TWN,2003,34.374157
Taiwan,TWN,2004,35.002575
Taiwan,TWN,2005,37.025234
Taiwan,TWN,2006,36.703526
Taiwan,TWN,2007,37.255722
Taiwan,TWN,2008,36.419056
Taiwan,TWN,2009,35.879715
Taiwan,TWN,2010,38.292358
Taiwan,TWN,2011,39.260715
Taiwan,TWN,2012,38.479519
Taiwan,TWN,2013,39.08601
Taiwan,TWN,2014,40.906307
Taiwan,TWN,2015,40.959194
Taiwan,TWN,2016,42.738758
Taiwan,TWN,2017,43.47332
Thailand,THA,1970,2.1819496
Thailand,THA,1971,2.2195685
Thailand,THA,1972,2.5050879
Thailand,THA,1973,2.4515471
Thailand,THA,1974,2.4901617
Thailand,THA,1975,2.5068989
Thailand,THA,1976,2.617445
Thailand,THA,1977,2.7585428
Thailand,THA,1978,2.7553186
Thailand,THA,1979,2.8036926
Thailand,THA,1980,2.6412132
Thailand,THA,1981,2.7670476
Thailand,THA,1982,3.1381042
Thailand,THA,1983,2.8316355
Thailand,THA,1984,2.8412185
Thailand,THA,1985,2.9647026
Thailand,THA,1986,2.9013543
Thailand,THA,1987,3.0823689
Thailand,THA,1988,3.1883211
Thailand,THA,1989,3.2362373
Thailand,THA,1990,3.7087846
Thailand,THA,1991,3.8489113
Thailand,THA,1992,4.0645313
Thailand,THA,1993,4.5699396
Thailand,THA,1994,4.88799
Thailand,THA,1995,5.4783282
Thailand,THA,1996,6.2385659
Thailand,THA,1997,5.7028332
Thailand,THA,1998,4.8655472
Thailand,THA,1999,5.0912862
Thailand,THA,2000,5.088522
Thailand,THA,2001,5.4017973
Thailand,THA,2002,5.7476411
Thailand,THA,2003,6.1504655
Thailand,THA,2004,6.4544826
Thailand,THA,2005,7.1672063
Thailand,THA,2006,7.595293
Thailand,THA,2007,7.9467874
Thailand,THA,2008,8.2848186
Thailand,THA,2009,8.0090408
Thailand,THA,2010,9.0369587
Thailand,THA,2011,9.4008026
Thailand,THA,2012,10.307821
Thailand,THA,2013,10.834773
Thailand,THA,2014,11.119384
Thailand,THA,2015,11.716516
Thailand,THA,2016,12.072452
Thailand,THA,2017,12.848203
Trinidad and Tobago,TTO,1991,20.09968
Trinidad and Tobago,TTO,1992,19.057653
Trinidad and Tobago,TTO,1993,17.651609
Trinidad and Tobago,TTO,1994,16.969936
Trinidad and Tobago,TTO,1995,16.247993
Trinidad and Tobago,TTO,1996,15.312459
Trinidad and Tobago,TTO,1997,14.912743
Trinidad and Tobago,TTO,1998,14.031085
Trinidad and Tobago,TTO,1999,16.15819
Trinidad and Tobago,TTO,2000,18.826574
Trinidad and Tobago,TTO,2001,17.300467
Trinidad and Tobago,TTO,2002,17.7778
Turkey,TUR,1970,9.7152719
Turkey,TUR,1971,9.8769131
Turkey,TUR,1972,10.509879
Turkey,TUR,1973,10.972129
Turkey,TUR,1974,12.270225
Turkey,TUR,1975,13.139648
Turkey,TUR,1976,14.443499
Turkey,TUR,1977,13.776988
Turkey,TUR,1978,13.138212
Turkey,TUR,1979,12.921111
Turkey,TUR,1980,12.593265
Turkey,TUR,1981,14.02202
Turkey,TUR,1982,13.925006
Turkey,TUR,1983,14.541535
Turkey,TUR,1984,15.721215
Turkey,TUR,1985,16.114084
Turkey,TUR,1986,16.957092
Turkey,TUR,1987,18.912376
Turkey,TUR,1988,18.9877
Turkey,TUR,1989,18.096487
Turkey,TUR,1990,19.182131
Turkey,TUR,1991,17.845724
Turkey,TUR,1992,18.255903
Turkey,TUR,1993,20.888775
Turkey,TUR,1994,18.472488
Turkey,TUR,1995,19.406322
Turkey,TUR,1996,21.001987
Turkey,TUR,1997,22.431061
Turkey,TUR,1998,21.60709
Turkey,TUR,1999,19.981384
Turkey,TUR,2000,21.893015
Turkey,TUR,2001,21.272215
Turkey,TUR,2002,21.081379
Turkey,TUR,2003,20.731674
Turkey,TUR,2004,22.9039
Turkey,TUR,2005,24.603884
Turkey,TUR,2006,27.537912
Turkey,TUR,2007,30.054497
Turkey,TUR,2008,31.684952
Turkey,TUR,2009,31.046587
Turkey,TUR,2010,33.715973
Turkey,TUR,2011,36.188934
Turkey,TUR,2012,37.3279
Turkey,TUR,2013,39.193764
Turkey,TUR,2014,40.63913
Turkey,TUR,2015,43.169426
Turkey,TUR,2016,42.886116
Turkey,TUR,2017,44.460178
United Kingdom,GBR,1950,9.241622
United Kingdom,GBR,1951,9.3618612
United Kingdom,GBR,1952,9.4685307
United Kingdom,GBR,1953,9.893465
United Kingdom,GBR,1954,10.111663
United Kingdom,GBR,1955,10.426188
United Kingdom,GBR,1956,10.624001
United Kingdom,GBR,1957,10.934814
United Kingdom,GBR,1958,11.254846
United Kingdom,GBR,1959,11.849011
United Kingdom,GBR,1960,12.274201
United Kingdom,GBR,1961,12.668812
United Kingdom,GBR,1962,12.97224
United Kingdom,GBR,1963,13.517695
United Kingdom,GBR,1964,14.184694
United Kingdom,GBR,1965,14.582378
United Kingdom,GBR,1966,15.232635
United Kingdom,GBR,1967,15.916651
United Kingdom,GBR,1968,16.744274
United Kingdom,GBR,1969,17.153103
United Kingdom,GBR,1970,18.06889
United Kingdom,GBR,1971,18.953251
United Kingdom,GBR,1972,19.272156
United Kingdom,GBR,1973,20.209448
United Kingdom,GBR,1974,19.629646
United Kingdom,GBR,1975,19.625914
United Kingdom,GBR,1976,20.809666
United Kingdom,GBR,1977,21.649292
United Kingdom,GBR,1978,22.986151
United Kingdom,GBR,1979,24.093683
United Kingdom,GBR,1980,24.945171
United Kingdom,GBR,1981,25.637903
United Kingdom,GBR,1982,26.249666
United Kingdom,GBR,1983,27.167421
United Kingdom,GBR,1984,26.867298
United Kingdom,GBR,1985,26.988237
United Kingdom,GBR,1986,27.177847
United Kingdom,GBR,1987,27.755659
United Kingdom,GBR,1988,27.717958
United Kingdom,GBR,1989,27.325104
United Kingdom,GBR,1990,27.650463
United Kingdom,GBR,1991,27.933634
United Kingdom,GBR,1992,28.656321
United Kingdom,GBR,1993,29.743893
United Kingdom,GBR,1994,30.123682
United Kingdom,GBR,1995,32.983772
United Kingdom,GBR,1996,34.653767
United Kingdom,GBR,1997,36.149155
United Kingdom,GBR,1998,36.728088
United Kingdom,GBR,1999,37.803783
United Kingdom,GBR,2000,40.075096
United Kingdom,GBR,2001,40.496998
United Kingdom,GBR,2002,40.761047
United Kingdom,GBR,2003,41.479942
United Kingdom,GBR,2004,42.140167
United Kingdom,GBR,2005,44.554199
United Kingdom,GBR,2006,44.93306
United Kingdom,GBR,2007,44.38929
United Kingdom,GBR,2008,45.404144
United Kingdom,GBR,2009,43.292732
United Kingdom,GBR,2010,45.687309
United Kingdom,GBR,2011,46.154877
United Kingdom,GBR,2012,46.208519
United Kingdom,GBR,2013,47.605621
United Kingdom,GBR,2014,46.869606
United Kingdom,GBR,2015,47.818005
United Kingdom,GBR,2016,47.326241
United Kingdom,GBR,2017,48.47868
United States,USA,1950,18.140602
United States,USA,1951,18.428661
United States,USA,1952,18.856224
United States,USA,1953,19.512449
United States,USA,1954,20.034237
United States,USA,1955,20.884556
United States,USA,1956,21.015562
United States,USA,1957,21.663401
United States,USA,1958,22.211279
United States,USA,1959,23.010408
United States,USA,1960,23.487125
United States,USA,1961,24.25445
United States,USA,1962,25.088959
United States,USA,1963,26.005913
United States,USA,1964,26.880728
United States,USA,1965,27.686653
United States,USA,1966,28.474615
United States,USA,1967,28.837688
United States,USA,1968,29.659887
United States,USA,1969,29.88081
United States,USA,1970,30.454054
United States,USA,1971,31.734072
United States,USA,1972,32.629818
United States,USA,1973,33.607967
United States,USA,1974,33.173157
United States,USA,1975,33.968956
United States,USA,1976,34.92168
United States,USA,1977,35.379436
United States,USA,1978,35.834381
United States,USA,1979,36.03878
United States,USA,1980,36.034557
United States,USA,1981,36.81805
United States,USA,1982,36.580647
United States,USA,1983,37.573624
United States,USA,1984,38.53056
United States,USA,1985,38.96814
United States,USA,1986,39.760429
United States,USA,1987,39.943665
United States,USA,1988,40.454117
United States,USA,1989,40.781513
United States,USA,1990,41.33522
United States,USA,1991,41.850613
United States,USA,1992,43.590973
United States,USA,1993,44.014053
United States,USA,1994,44.520851
United States,USA,1995,44.88369
United States,USA,1996,45.857944
United States,USA,1997,46.770359
United States,USA,1998,47.856991
United States,USA,1999,49.21479
United States,USA,2000,50.509956
United States,USA,2001,51.485168
United States,USA,2002,52.848087
United States,USA,2003,54.607567
United States,USA,2004,56.122726
United States,USA,2005,57.302429
United States,USA,2006,57.924629
United States,USA,2007,58.592964
United States,USA,2008,59.200611
United States,USA,2009,60.894161
United States,USA,2010,62.596642
United States,USA,2011,62.71867
United States,USA,2012,63.18409
United States,USA,2013,63.722698
United States,USA,2014,64.186951
United States,USA,2015,64.56395
United States,USA,2016,64.715569
United States,USA,2017,65.512207
Uruguay,URY,1990,10.998369
Uruguay,URY,1991,11.686223
Uruguay,URY,1992,12.969623
Uruguay,URY,1993,13.335964
Uruguay,URY,1994,14.079898
Uruguay,URY,1995,13.789325
Uruguay,URY,1996,15.027503
Uruguay,URY,1997,15.246481
Uruguay,URY,1998,16.475063
Uruguay,URY,1999,16.008389
Uruguay,URY,2000,15.676315
Uruguay,URY,2001,15.154122
Uruguay,URY,2002,14.820719
Uruguay,URY,2003,15.028112
Uruguay,URY,2004,14.68551
Uruguay,URY,2005,15.142659
